epoch,train_loss,val_acc,val_auc,val_f1
1,0.14711785174810907,99.965,0.99999962,0.9996499124781195
2,0.0721545478693419,99.85000000000001,0.9999903,0.9985014985014985
3,0.042451301684953834,100.0,1.0,1.0
4,0.025747338318397074,100.0,1.0,1.0
5,0.016286732456127568,100.0,1.0,1.0
