label,model,group,train_seed,noise_aware,threat,level,pert_seed,acc
classic_fc_seed0_noiseaware,classic_fc,classic_fc,0,True,occlusion,100,0,97.29
classic_fc_seed1,classic_fc,classic_fc,1,False,noise,0.0,0,99.9975
classic_fc_seed1,classic_fc,classic_fc,1,False,noise,0.06,0,66.24
classic_fc_seed1,classic_fc,classic_fc,1,False,noise,0.08,0,51.1275
classic_fc_seed1,classic_fc,classic_fc,1,False,noise,0.1,0,50.025
classic_fc_seed1,classic_fc,classic_fc,1,False,noise,0.12,0,50.0
classic_fc_seed1,classic_fc,classic_fc,1,False,noise,0.14,0,50.0
classic_fc_seed1,classic_fc,classic_fc,1,False,noise,0.16,0,50.0
classic_fc_seed1,classic_fc,classic_fc,1,False,noise,0.2,0,50.0
classic_fc_seed1,classic_fc,classic_fc,1,False,occlusion,0,0,99.9975
classic_fc_seed1,classic_fc,classic_fc,1,False,occlusion,40,0,98.8975
classic_fc_seed1,classic_fc,classic_fc,1,False,occlusion,80,0,97.945
classic_fc_seed1,classic_fc,classic_fc,1,False,occlusion,100,0,96.43
classic_fc_seed2,classic_fc,classic_fc,2,False,noise,0.0,0,99.99
classic_fc_seed2,classic_fc,classic_fc,2,False,noise,0.06,0,99.3475
classic_fc_seed2,classic_fc,classic_fc,2,False,noise,0.08,0,97.73
classic_fc_seed2,classic_fc,classic_fc,2,False,noise,0.1,0,95.45
classic_fc_seed2,classic_fc,classic_fc,2,False,noise,0.12,0,93.085
classic_fc_seed2,classic_fc,classic_fc,2,False,noise,0.14,0,90.3125
classic_fc_seed2,classic_fc,classic_fc,2,False,noise,0.16,0,86.7775
classic_fc_seed2,classic_fc,classic_fc,2,False,noise,0.2,0,77.365
classic_fc_seed2,classic_fc,classic_fc,2,False,occlusion,0,0,99.99
classic_fc_seed2,classic_fc,classic_fc,2,False,occlusion,40,0,99.81
classic_fc_seed2,classic_fc,classic_fc,2,False,occlusion,80,0,97.955
classic_fc_seed2,classic_fc,classic_fc,2,False,occlusion,100,0,95.9775
mlp_head_seed0,mlp_head,mlp_head,0,False,noise,0.0,0,99.9925
mlp_head_seed0,mlp_head,mlp_head,0,False,noise,0.06,0,99.975
mlp_head_seed0,mlp_head,mlp_head,0,False,noise,0.08,0,99.9275
mlp_head_seed0,mlp_head,mlp_head,0,False,noise,0.1,0,99.305
mlp_head_seed0,mlp_head,mlp_head,0,False,noise,0.12,0,95.745
mlp_head_seed0,mlp_head,mlp_head,0,False,noise,0.14,0,85.205
mlp_head_seed0,mlp_head,mlp_head,0,False,noise,0.16,0,70.5525
mlp_head_seed0,mlp_head,mlp_head,0,False,noise,0.2,0,51.495
mlp_head_seed0,mlp_head,mlp_head,0,False,occlusion,0,0,99.9925
mlp_head_seed0,mlp_head,mlp_head,0,False,occlusion,40,0,97.9275
mlp_head_seed0,mlp_head,mlp_head,0,False,occlusion,80,0,95.4675
mlp_head_seed0,mlp_head,mlp_head,0,False,occlusion,100,0,93.13
mlp_head_seed0_noiseaware,mlp_head,mlp_head,0,True,noise,0.0,0,99.235
mlp_head_seed0_noiseaware,mlp_head,mlp_head,0,True,noise,0.06,0,99.2375
mlp_head_seed0_noiseaware,mlp_head,mlp_head,0,True,noise,0.08,0,99.2375
mlp_head_seed0_noiseaware,mlp_head,mlp_head,0,True,noise,0.1,0,99.2325
mlp_head_seed0_noiseaware,mlp_head,mlp_head,0,True,noise,0.12,0,99.2275
mlp_head_seed0_noiseaware,mlp_head,mlp_head,0,True,noise,0.14,0,99.215
mlp_head_seed0_noiseaware,mlp_head,mlp_head,0,True,noise,0.16,0,99.215
mlp_head_seed0_noiseaware,mlp_head,mlp_head,0,True,noise,0.2,0,99.195
mlp_head_seed0_noiseaware,mlp_head,mlp_head,0,True,occlusion,0,0,99.235
mlp_head_seed0_noiseaware,mlp_head,mlp_head,0,True,occlusion,40,0,98.875
mlp_head_seed0_noiseaware,mlp_head,mlp_head,0,True,occlusion,80,0,98.035
mlp_head_seed0_noiseaware,mlp_head,mlp_head,0,True,occlusion,100,0,96.555
mlp_head_seed1,mlp_head,mlp_head,1,False,noise,0.0,0,99.99
mlp_head_seed1,mlp_head,mlp_head,1,False,noise,0.06,0,99.225
mlp_head_seed1,mlp_head,mlp_head,1,False,noise,0.08,0,93.7525
mlp_head_seed1,mlp_head,mlp_head,1,False,noise,0.1,0,78.725
mlp_head_seed1,mlp_head,mlp_head,1,False,noise,0.12,0,60.09
mlp_head_seed1,mlp_head,mlp_head,1,False,noise,0.14,0,51.735
mlp_head_seed1,mlp_head,mlp_head,1,False,noise,0.16,0,50.135
mlp_head_seed1,mlp_head,mlp_head,1,False,noise,0.2,0,50.0
mlp_head_seed1,mlp_head,mlp_head,1,False,occlusion,0,0,99.99
mlp_head_seed1,mlp_head,mlp_head,1,False,occlusion,40,0,98.1875
mlp_head_seed1,mlp_head,mlp_head,1,False,occlusion,80,0,94.1225
mlp_head_seed1,mlp_head,mlp_head,1,False,occlusion,100,0,90.6775
mlp_head_seed2,mlp_head,mlp_head,2,False,noise,0.0,0,99.995
mlp_head_seed2,mlp_head,mlp_head,2,False,noise,0.06,0,99.52
mlp_head_seed2,mlp_head,mlp_head,2,False,noise,0.08,0,93.31
mlp_head_seed2,mlp_head,mlp_head,2,False,noise,0.1,0,72.7175
mlp_head_seed2,mlp_head,mlp_head,2,False,noise,0.12,0,54.98
mlp_head_seed2,mlp_head,mlp_head,2,False,noise,0.14,0,50.485
mlp_head_seed2,mlp_head,mlp_head,2,False,noise,0.16,0,50.03
mlp_head_seed2,mlp_head,mlp_head,2,False,noise,0.2,0,50.0
mlp_head_seed2,mlp_head,mlp_head,2,False,occlusion,0,0,99.995
