epoch,train_loss,val_acc,val_auc,val_f1
1,0.5095462838300185,99.995,0.99999999,0.999950002499875
2,0.35652849620286464,99.995,1.0,0.999950002499875
3,0.2315556646837177,100.0,1.0,1.0
