epoch,train_loss,val_acc,val_auc,val_f1
1,0.3956695302803294,99.995,0.9999999799999999,0.999950002499875
2,0.14811853657202484,100.0,1.0,1.0
3,0.05358602318715243,100.0,0.9999999999999998,1.0
