epoch,train_loss,val_acc,val_auc,val_f1
1,0.166814138196831,100.0,1.0,1.0
2,0.06544962772925876,99.995,1.0,0.999949997499875
3,0.03290758539209146,99.995,1.0,0.999950002499875
