epoch,train_loss,val_acc,val_auc,val_f1
1,0.5743436122779655,94.985,0.99999966,0.9472021898194452
2,0.3918668352871098,99.995,1.0,0.999950002499875
3,0.23800445981391824,99.995,1.0,0.999950002499875
