epoch,train_loss,val_acc,val_auc,val_f1
1,0.4358143911065306,99.99,0.9999999700000001,0.9999000099990001
2,0.32673906143993087,100.0,1.0,1.0
3,0.25292387721852366,100.0,1.0,1.0
